Year,State,District,Quarter,House_Type,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Price,House_Demand,House_Supply
2016,Selangor,Hulu Selangor,4,Flat,2.99,1.8,322458.0,3.2,229.1,0.0,72800.0,11464.0,11464.0
2016,Selangor,Hulu Selangor,4,Semi-Detached House,2.99,1.8,322458.0,3.2,229.1,36.0,229500.0,2764.0,2800.0
2016,Selangor,Hulu Selangor,4,Terraced House,2.99,1.8,322458.0,3.2,229.1,0.0,170000.0,32414.0,32414.0
2016,Selangor,Hulu Selangor,4,Town House,2.99,1.8,322458.0,3.2,229.1,0.0,345000.0,0.0,0.0
2016,Selangor,Klang,1,Cluster House,3.13,3.76,294329.0,3.2,991.5,0.0,750500.0,132.0,132.0
2016,Selangor,Klang,1,Condominium,3.13,3.76,294329.0,3.2,991.5,0.0,155000.0,1297.0,1297.0
2016,Selangor,Klang,1,Detached House,3.13,3.76,294329.0,3.2,991.5,0.0,1170000.0,10107.0,10107.0
2016,Selangor,Klang,1,Flat,3.13,3.76,294329.0,3.2,991.5,0.0,95000.0,11464.0,11464.0
2016,Selangor,Klang,1,Semi-Detached House,3.13,3.76,294329.0,3.2,991.5,0.0,868000.0,2800.0,2800.0
2016,Selangor,Klang,1,Terraced House,3.13,3.76,294329.0,3.2,991.5,0.0,338800.0,32356.0,32356.0
2016,Selangor,Klang,1,Town House,3.13,3.76,294329.0,3.2,991.5,0.0,422400.0,0.0,0.0
2016,Selangor,Klang,2,Cluster House,3.17,2.0,301015.0,3.2,991.5,0.0,820000.0,652.0,652.0
2016,Selangor,Klang,2,Condominium,3.17,2.0,301015.0,3.2,991.5,0.0,170000.0,14675.0,14675.0
2016,Selangor,Klang,2,Detached House,3.17,2.0,301015.0,3.2,991.5,0.0,1000000.0,2767.0,2767.0
2016,Selangor,Klang,2,Flat,3.17,2.0,301015.0,3.2,991.5,0.0,80000.0,12586.0,12586.0
2016,Selangor,Klang,2,Semi-Detached House,3.17,2.0,301015.0,3.2,991.5,36.0,879800.0,7234.0,7270.0
2016,Selangor,Klang,2,Terraced House,3.17,2.0,301015.0,3.2,991.5,0.0,340000.0,104677.0,104677.0
2016,Selangor,Klang,2,Town House,3.17,2.0,301015.0,3.2,991.5,0.0,430000.0,330.0,330.0
2016,Selangor,Klang,3,Cluster House,2.96,1.6,311510.0,3.2,991.5,0.0,854000.0,652.0,652.0
2016,Selangor,Klang,3,Condominium,2.96,1.6,311510.0,3.2,991.5,0.0,170000.0,14675.0,14675.0
2016,Selangor,Klang,3,Detached House,2.96,1.6,311510.0,3.2,991.5,0.0,1430000.0,2767.0,2767.0
2016,Selangor,Klang,3,Flat,2.96,1.6,311510.0,3.2,991.5,0.0,90000.0,12586.0,12586.0
2016,Selangor,Klang,3,Semi-Detached House,2.96,1.6,311510.0,3.2,991.5,0.0,899800.0,7270.0,7270.0
2016,Selangor,Klang,3,Terraced House,2.96,1.6,311510.0,3.2,991.5,0.0,438000.0,104677.0,104677.0
2016,Selangor,Klang,3,Town House,2.96,1.6,311510.0,3.2,991.5,0.0,710000.0,330.0,330.0
2016,Selangor,Klang,4,Cluster House,2.99,1.8,322458.0,3.2,991.5,0.0,772000.0,652.0,652.0
2016,Selangor,Klang,4,Condominium,2.99,1.8,322458.0,3.2,991.5,0.0,170000.0,14675.0,14675.0
2016,Selangor,Klang,4,Detached House,2.99,1.8,322458.0,3.2,991.5,0.0,1240000.0,2768.0,2768.0
2016,Selangor,Klang,4,Flat,2.99,1.8,322458.0,3.2,991.5,0.0,90000.0,12911.0,12911.0
2016,Selangor,Klang,4,Semi-Detached House,2.99,1.8,322458.0,3.2,991.5,0.0,900000.0,7330.0,7330.0
2016,Selangor,Klang,4,Terraced House,2.99,1.8,322458.0,3.2,991.5,0.0,426000.0,106024.0,106024.0
2016,Selangor,Klang,4,Town House,2.99,1.8,322458.0,3.2,991.5,0.0,110000.0,330.0,330.0
2016,Selangor,Kuala Langat,1,Cluster House,3.13,3.76,294329.0,3.2,260.5,0.0,590000.0,652.0,652.0
2016,Selangor,Kuala Langat,1,Condominium,3.13,3.76,294329.0,3.2,260.5,0.0,150000.0,14675.0,14675.0
2016,Selangor,Kuala Langat,1,Detached House,3.13,3.76,294329.0,3.2,260.5,0.0,520000.0,2767.0,2767.0
2016,Selangor,Kuala Langat,1,Flat,3.13,3.76,294329.0,3.2,260.5,0.0,100000.0,12586.0,12586.0
2016,Selangor,Kuala Langat,1,Semi-Detached House,3.13,3.76,294329.0,3.2,260.5,0.0,610000.0,7262.0,7262.0
2016,Selangor,Kuala Langat,1,Terraced House,3.13,3.76,294329.0,3.2,260.5,0.0,245000.0,104612.0,104612.0
2016,Selangor,Kuala Langat,1,Town House,3.13,3.76,294329.0,3.2,260.5,0.0,340000.0,330.0,330.0
2016,Selangor,Kuala Langat,2,Cluster House,3.17,2.0,301015.0,3.2,260.5,0.0,640000.0,532.0,532.0
2016,Selangor,Kuala Langat,2,Condominium,3.17,2.0,301015.0,3.2,260.5,0.0,151000.0,822.0,822.0
2016,Selangor,Kuala Langat,2,Detached House,3.17,2.0,301015.0,3.2,260.5,0.0,240000.0,611.0,611.0
2016,Selangor,Kuala Langat,2,Flat,3.17,2.0,301015.0,3.2,260.5,0.0,110000.0,1536.0,1536.0
2016,Selangor,Kuala Langat,2,Semi-Detached House,3.17,2.0,301015.0,3.2,260.5,0.0,464500.0,1172.0,1172.0
2016,Selangor,Kuala Langat,2,Terraced House,3.17,2.0,301015.0,3.2,260.5,0.0,317000.0,21803.0,21803.0
2016,Selangor,Kuala Langat,2,Town House,3.17,2.0,301015.0,3.2,260.5,0.0,340000.0,536.0,536.0
2016,Selangor,Kuala Langat,3,Cluster House,2.96,1.6,311510.0,3.2,260.5,187.0,1009300.0,345.0,532.0
2016,Selangor,Kuala Langat,3,Condominium,2.96,1.6,311510.0,3.2,260.5,0.0,210000.0,822.0,822.0
2016,Selangor,Kuala Langat,3,Detached House,2.96,1.6,311510.0,3.2,260.5,0.0,460000.0,611.0,611.0
2016,Selangor,Kuala Langat,3,Flat,2.96,1.6,311510.0,3.2,260.5,0.0,135000.0,1536.0,1536.0
2016,Selangor,Kuala Langat,3,Semi-Detached House,2.96,1.6,311510.0,3.2,260.5,0.0,495000.0,1172.0,1172.0
2016,Selangor,Kuala Langat,3,Terraced House,2.96,1.6,311510.0,3.2,260.5,57.0,317500.0,21791.0,21848.0
2016,Selangor,Kuala Langat,3,Town House,2.96,1.6,311510.0,3.2,260.5,0.0,315000.0,536.0,536.0
2016,Selangor,Kuala Langat,4,Cluster House,2.99,1.8,322458.0,3.2,260.5,144.0,670000.0,388.0,532.0
2016,Selangor,Kuala Langat,4,Condominium,2.99,1.8,322458.0,3.2,260.5,0.0,150000.0,822.0,822.0
2016,Selangor,Kuala Langat,4,Detached House,2.99,1.8,322458.0,3.2,260.5,0.0,457000.0,618.0,618.0
2016,Selangor,Kuala Langat,4,Flat,2.99,1.8,322458.0,3.2,260.5,0.0,140000.0,1536.0,1536.0
2016,Selangor,Kuala Langat,4,Semi-Detached House,2.99,1.8,322458.0,3.2,260.5,0.0,422500.0,1308.0,1308.0
2016,Selangor,Kuala Langat,4,Terraced House,2.99,1.8,322458.0,3.2,260.5,38.0,309000.0,22702.0,22740.0
2016,Selangor,Kuala Langat,4,Town House,2.99,1.8,322458.0,3.2,260.5,0.0,580000.0,536.0,536.0
2016,Selangor,Kuala Selangor,1,Cluster House,3.13,3.76,294329.0,3.2,242.0,0.0,430000.0,68.0,68.0
2016,Selangor,Kuala Selangor,1,Condominium,3.13,3.76,294329.0,3.2,242.0,0.0,150000.0,822.0,822.0
2016,Selangor,Kuala Selangor,1,Detached House,3.13,3.76,294329.0,3.2,242.0,0.0,220000.0,595.0,595.0
2016,Selangor,Kuala Selangor,1,Flat,3.13,3.76,294329.0,3.2,242.0,0.0,94500.0,1536.0,1536.0
2016,Selangor,Kuala Selangor,1,Semi-Detached House,3.13,3.76,294329.0,3.2,242.0,0.0,555000.0,1120.0,1120.0
2016,Selangor,Kuala Selangor,1,Terraced House,3.13,3.76,294329.0,3.2,242.0,0.0,321000.0,21534.0,21534.0
2016,Selangor,Kuala Selangor,1,Town House,3.13,3.76,294329.0,3.2,242.0,0.0,315000.0,536.0,536.0
2016,Selangor,Kuala Selangor,2,Cluster House,3.17,2.0,301015.0,3.2,242.0,198.0,425000.0,999.0,1197.0
2016,Selangor,Kuala Selangor,2,Condominium,3.17,2.0,301015.0,3.2,242.0,0.0,155000.0,5150.0,5150.0
2016,Selangor,Kuala Selangor,2,Detached House,3.17,2.0,301015.0,3.2,242.0,0.0,210000.0,856.0,856.0
2016,Selangor,Kuala Selangor,2,Flat,3.17,2.0,301015.0,3.2,242.0,0.0,76750.0,1588.0,1588.0
2016,Selangor,Kuala Selangor,2,Semi-Detached House,3.17,2.0,301015.0,3.2,242.0,0.0,571500.0,2718.0,2718.0
2016,Selangor,Kuala Selangor,2,Terraced House,3.17,2.0,301015.0,3.2,242.0,64.0,205000.0,24757.0,24821.0
2016,Selangor,Kuala Selangor,2,Town House,3.17,2.0,301015.0,3.2,242.0,0.0,265000.0,633.0,633.0
2016,Selangor,Kuala Selangor,3,Cluster House,2.96,1.6,311510.0,3.2,242.0,0.0,380000.0,1197.0,1197.0
2016,Selangor,Kuala Selangor,3,Condominium,2.96,1.6,311510.0,3.2,242.0,0.0,155000.0,5150.0,5150.0
2016,Selangor,Kuala Selangor,3,Detached House,2.96,1.6,311510.0,3.2,242.0,0.0,225500.0,856.0,856.0
2016,Selangor,Kuala Selangor,3,Flat,2.96,1.6,311510.0,3.2,242.0,0.0,76750.0,1588.0,1588.0
2016,Selangor,Kuala Selangor,3,Semi-Detached House,2.96,1.6,311510.0,3.2,242.0,0.0,596000.0,2718.0,2718.0
2016,Selangor,Kuala Selangor,3,Terraced House,2.96,1.6,311510.0,3.2,242.0,23.0,416000.0,24798.0,24821.0
2016,Selangor,Kuala Selangor,3,Town House,2.96,1.6,311510.0,3.2,242.0,0.0,330000.0,633.0,633.0
2016,Selangor,Kuala Selangor,4,Cluster House,2.99,1.8,322458.0,3.2,242.0,0.0,440000.0,1197.0,1197.0
2016,Selangor,Kuala Selangor,4,Condominium,2.99,1.8,322458.0,3.2,242.0,0.0,162000.0,5150.0,5150.0
2016,Selangor,Kuala Selangor,4,Detached House,2.99,1.8,322458.0,3.2,242.0,0.0,245000.0,856.0,856.0
2016,Selangor,Kuala Selangor,4,Flat,2.99,1.8,322458.0,3.2,242.0,0.0,76750.0,1588.0,1588.0
2016,Selangor,Kuala Selangor,4,Semi-Detached House,2.99,1.8,322458.0,3.2,242.0,0.0,658260.0,2718.0,2718.0
2016,Selangor,Kuala Selangor,4,Terraced House,2.99,1.8,322458.0,3.2,242.0,23.0,450000.0,24880.0,24903.0
2016,Selangor,Kuala Selangor,4,Town House,2.99,1.8,322458.0,3.2,242.0,0.0,227500.0,633.0,633.0
2016,Selangor,Petaling Jaya,1,Cluster House,3.13,3.76,294329.0,3.2,2085.9,0.0,230000.0,1197.0,1197.0
2016,Selangor,Petaling Jaya,1,Condominium,3.13,3.76,294329.0,3.2,2085.9,0.0,410000.0,5150.0,5150.0
2016,Selangor,Petaling Jaya,1,Detached House,3.13,3.76,294329.0,3.2,2085.9,0.0,2200000.0,856.0,856.0
2016,Selangor,Petaling Jaya,1,Flat,3.13,3.76,294329.0,3.2,2085.9,0.0,170000.0,1588.0,1588.0
2016,Selangor,Petaling Jaya,1,Semi-Detached House,3.13,3.76,294329.0,3.2,2085.9,0.0,1645000.0,2718.0,2718.0
2016,Selangor,Petaling Jaya,1,Terraced House,3.13,3.76,294329.0,3.2,2085.9,0.0,660000.0,24821.0,24821.0
2016,Selangor,Petaling Jaya,1,Town House,3.13,3.76,294329.0,3.2,2085.9,0.0,840000.0,633.0,633.0
2016,Selangor,Petaling Jaya,2,Cluster House,3.17,2.0,301015.0,3.2,2085.9,0.0,190000.0,2729.0,2729.0
2016,Selangor,Petaling Jaya,2,Condominium,3.17,2.0,301015.0,3.2,2085.9,0.0,435000.0,122738.0,122738.0
2016,Selangor,Petaling Jaya,2,Detached House,3.17,2.0,301015.0,3.2,2085.9,0.0,1980000.0,16347.0,16347.0
2016,Selangor,Petaling Jaya,2,Flat,3.17,2.0,301015.0,3.2,2085.9,0.0,165000.0,46261.0,46261.0
2016,Selangor,Petaling Jaya,2,Semi-Detached House,3.17,2.0,301015.0,3.2,2085.9,0.0,1750000.0,12902.0,12902.0
2016,Selangor,Petaling Jaya,2,Terraced House,3.17,2.0,301015.0,3.2,2085.9,0.0,700000.0,187335.0,187335.0
2016,Selangor,Petaling Jaya,2,Town House,3.17,2.0,301015.0,3.2,2085.9,0.0,560000.0,3797.0,3797.0
2016,Selangor,Petaling Jaya,3,Cluster House,2.96,1.6,311510.0,3.2,2085.9,15.0,450000.0,2714.0,2729.0
2016,Selangor,Petaling Jaya,3,Condominium,2.96,1.6,311510.0,3.2,2085.9,578.0,450000.0,122620.0,123198.0
2016,Selangor,Petaling Jaya,3,Detached House,2.96,1.6,311510.0,3.2,2085.9,0.0,1500000.0,16347.0,16347.0
2016,Selangor,Petaling Jaya,3,Flat,2.96,1.6,311510.0,3.2,2085.9,0.0,170000.0,46261.0,46261.0
2016,Selangor,Petaling Jaya,3,Semi-Detached House,2.96,1.6,311510.0,3.2,2085.9,16.0,1680000.0,12886.0,12902.0
2016,Selangor,Petaling Jaya,3,Terraced House,2.96,1.6,311510.0,3.2,2085.9,41.0,750000.0,187400.0,187441.0
2016,Selangor,Petaling Jaya,3,Town House,2.96,1.6,311510.0,3.2,2085.9,0.0,597500.0,3817.0,3817.0
2016,Selangor,Petaling Jaya,4,Cluster House,2.99,1.8,322458.0,3.2,2085.9,15.0,230000.0,2714.0,2729.0
2016,Selangor,Petaling Jaya,4,Condominium,2.99,1.8,322458.0,3.2,2085.9,648.0,450000.0,125431.0,126079.0
2016,Selangor,Petaling Jaya,4,Detached House,2.99,1.8,322458.0,3.2,2085.9,20.0,1985000.0,16378.0,16398.0
2016,Selangor,Petaling Jaya,4,Flat,2.99,1.8,322458.0,3.2,2085.9,0.0,170000.0,46261.0,46261.0
2016,Selangor,Petaling Jaya,4,Semi-Detached House,2.99,1.8,322458.0,3.2,2085.9,25.0,1780000.0,12881.0,12906.0
2016,Selangor,Petaling Jaya,4,Terraced House,2.99,1.8,322458.0,3.2,2085.9,95.0,662000.0,187619.0,187714.0
2016,Selangor,Petaling Jaya,4,Town House,2.99,1.8,322458.0,3.2,2085.9,0.0,550000.0,3873.0,3873.0
2016,Selangor,Sabak Bernam,1,Cluster House,3.13,3.76,294329.0,3.2,121.6,0.0,125000.0,688.0,688.0
2016,Selangor,Sabak Bernam,1,Condominium,3.13,3.76,294329.0,3.2,121.6,0.0,375000.0,108.0,108.0
2016,Selangor,Sabak Bernam,1,Detached House,3.13,3.76,294329.0,3.2,121.6,0.0,121500.0,134.0,134.0
2016,Selangor,Sabak Bernam,1,Flat,3.13,3.76,294329.0,3.2,121.6,0.0,227500.0,48.0,48.0
2016,Selangor,Sabak Bernam,1,Semi-Detached House,3.13,3.76,294329.0,3.2,121.6,0.0,420000.0,532.0,532.0
2016,Selangor,Sabak Bernam,1,Terraced House,3.13,3.76,294329.0,3.2,121.6,0.0,220000.0,4411.0,4411.0
2016,Selangor,Sabak Bernam,1,Town House,3.13,3.76,294329.0,3.2,121.6,0.0,273000.0,28.0,28.0
2016,Selangor,Sabak Bernam,2,Cluster House,3.17,2.0,301015.0,3.2,121.6,25.0,115000.0,663.0,688.0
2016,Selangor,Sabak Bernam,2,Condominium,3.17,2.0,301015.0,3.2,121.6,460.0,375000.0,-352.0,108.0
2016,Selangor,Sabak Bernam,2,Detached House,3.17,2.0,301015.0,3.2,121.6,0.0,86000.0,134.0,134.0
2016,Selangor,Sabak Bernam,2,Flat,3.17,2.0,301015.0,3.2,121.6,0.0,227500.0,48.0,48.0
2016,Selangor,Sabak Bernam,2,Semi-Detached House,3.17,2.0,301015.0,3.2,121.6,26.0,745000.0,506.0,532.0
2016,Selangor,Sabak Bernam,2,Terraced House,3.17,2.0,301015.0,3.2,121.6,26.0,170000.0,4385.0,4411.0
2016,Selangor,Sabak Bernam,2,Town House,3.17,2.0,301015.0,3.2,121.6,0.0,273000.0,28.0,28.0
2016,Selangor,Sabak Bernam,3,Cluster House,2.96,1.6,311510.0,3.2,121.6,0.0,145000.0,688.0,688.0
2016,Selangor,Sabak Bernam,3,Condominium,2.96,1.6,311510.0,3.2,121.6,0.0,262500.0,108.0,108.0
2016,Selangor,Sabak Bernam,3,Detached House,2.96,1.6,311510.0,3.2,121.6,0.0,174000.0,134.0,134.0
2016,Selangor,Sabak Bernam,3,Flat,2.96,1.6,311510.0,3.2,121.6,0.0,227500.0,48.0,48.0
2016,Selangor,Sabak Bernam,3,Semi-Detached House,2.96,1.6,311510.0,3.2,121.6,0.0,669880.0,532.0,532.0
2016,Selangor,Sabak Bernam,3,Terraced House,2.96,1.6,311510.0,3.2,121.6,0.0,307370.0,4411.0,4411.0
2016,Selangor,Sabak Bernam,3,Town House,2.96,1.6,311510.0,3.2,121.6,0.0,273000.0,28.0,28.0
2016,Selangor,Sabak Bernam,4,Cluster House,2.99,1.8,322458.0,3.2,121.6,0.0,120000.0,688.0,688.0
2016,Selangor,Sabak Bernam,4,Condominium,2.99,1.8,322458.0,3.2,121.6,0.0,335000.0,108.0,108.0
2016,Selangor,Sabak Bernam,4,Detached House,2.99,1.8,322458.0,3.2,121.6,0.0,485000.0,134.0,134.0
2016,Selangor,Sabak Bernam,4,Flat,2.99,1.8,322458.0,3.2,121.6,0.0,227500.0,48.0,48.0
2016,Selangor,Sabak Bernam,4,Semi-Detached House,2.99,1.8,322458.0,3.2,121.6,0.0,754000.0,532.0,532.0
2016,Selangor,Sabak Bernam,4,Terraced House,2.99,1.8,322458.0,3.2,121.6,0.0,205000.0,4411.0,4411.0
2016,Selangor,Sabak Bernam,4,Town House,2.99,1.8,322458.0,3.2,121.6,0.0,273000.0,28.0,28.0
2016,Selangor,Sepang,1,Cluster House,3.13,3.76,294329.0,3.2,247.6,0.0,605000.0,1520.0,1520.0
2016,Selangor,Sepang,1,Condominium,3.13,3.76,294329.0,3.2,247.6,0.0,325000.0,7725.0,7725.0
2016,Selangor,Sepang,1,Detached House,3.13,3.76,294329.0,3.2,247.6,0.0,652500.0,1854.0,1854.0
2016,Selangor,Sepang,1,Flat,3.13,3.76,294329.0,3.2,247.6,0.0,115000.0,6349.0,6349.0
2016,Selangor,Sepang,1,Semi-Detached House,3.13,3.76,294329.0,3.2,247.6,0.0,588000.0,4258.0,4258.0
2016,Selangor,Sepang,1,Terraced House,3.13,3.76,294329.0,3.2,247.6,0.0,530000.0,21199.0,21199.0
2016,Selangor,Sepang,1,Town House,3.13,3.76,294329.0,3.2,247.6,0.0,525000.0,1610.0,1610.0
2016,Selangor,Sepang,2,Cluster House,3.17,2.0,301015.0,3.2,247.6,0.0,160000.0,1520.0,1520.0
2016,Selangor,Sepang,2,Condominium,3.17,2.0,301015.0,3.2,247.6,0.0,425000.0,7725.0,7725.0
2016,Selangor,Sepang,2,Detached House,3.17,2.0,301015.0,3.2,247.6,0.0,226500.0,1854.0,1854.0
2016,Selangor,Sepang,2,Flat,3.17,2.0,301015.0,3.2,247.6,0.0,130000.0,6349.0,6349.0
2016,Selangor,Sepang,2,Semi-Detached House,3.17,2.0,301015.0,3.2,247.6,0.0,1455900.0,4258.0,4258.0
2016,Selangor,Sepang,2,Terraced House,3.17,2.0,301015.0,3.2,247.6,0.0,527600.0,21199.0,21199.0
2016,Selangor,Sepang,2,Town House,3.17,2.0,301015.0,3.2,247.6,0.0,570000.0,1610.0,1610.0
2016,Selangor,Sepang,3,Cluster House,2.96,1.6,311510.0,3.2,247.6,0.0,452500.0,1520.0,1520.0
2016,Selangor,Sepang,3,Condominium,2.96,1.6,311510.0,3.2,247.6,59.0,382000.0,7666.0,7725.0
2016,Selangor,Sepang,3,Detached House,2.96,1.6,311510.0,3.2,247.6,0.0,1250000.0,1854.0,1854.0
2016,Selangor,Sepang,3,Flat,2.96,1.6,311510.0,3.2,247.6,0.0,138000.0,6349.0,6349.0
2016,Selangor,Sepang,3,Semi-Detached House,2.96,1.6,311510.0,3.2,247.6,0.0,780000.0,4258.0,4258.0
2016,Selangor,Sepang,3,Terraced House,2.96,1.6,311510.0,3.2,247.6,0.0,480000.0,21199.0,21199.0
2016,Selangor,Sepang,3,Town House,2.96,1.6,311510.0,3.2,247.6,0.0,567500.0,1610.0,1610.0
2016,Selangor,Sepang,4,Cluster House,2.99,1.8,322458.0,3.2,247.6,0.0,235000.0,1520.0,1520.0
2016,Selangor,Sepang,4,Condominium,2.99,1.8,322458.0,3.2,247.6,59.0,420000.0,7666.0,7725.0
2016,Selangor,Sepang,4,Detached House,2.99,1.8,322458.0,3.2,247.6,0.0,865000.0,1854.0,1854.0
2016,Selangor,Sepang,4,Flat,2.99,1.8,322458.0,3.2,247.6,0.0,133000.0,6349.0,6349.0
2016,Selangor,Sepang,4,Semi-Detached House,2.99,1.8,322458.0,3.2,247.6,0.0,835000.0,4258.0,4258.0
2016,Selangor,Sepang,4,Terraced House,2.99,1.8,322458.0,3.2,247.6,0.0,526800.0,21201.0,21201.0
2016,Selangor,Sepang,4,Town House,2.99,1.8,322458.0,3.2,247.6,0.0,455000.0,1610.0,1610.0
2017,Johor,Batu Pahat,1,Cluster House,3.0,4.7,310744.0,3.0,469.0,0.0,500300.0,112.0,112.0
2017,Johor,Batu Pahat,1,Condominium,3.0,4.7,310744.0,3.0,469.0,0.0,300000.0,1160.0,1160.0
2017,Johor,Batu Pahat,1,Detached House,3.0,4.7,310744.0,3.0,469.0,48.0,195000.0,16861.0,16909.0
2017,Johor,Batu Pahat,1,Flat,3.0,4.7,310744.0,3.0,469.0,0.0,70000.0,714.0,714.0
2017,Johor,Batu Pahat,1,Semi-Detached House,3.0,4.7,310744.0,3.0,469.0,145.0,522000.0,6631.0,6776.0
2017,Johor,Batu Pahat,1,Terraced House,3.0,4.7,310744.0,3.0,469.0,554.0,300000.0,34960.0,35514.0
2017,Johor,Batu Pahat,1,Town House,3.0,4.7,310744.0,3.0,469.0,0.0,123000.0,84.0,84.0
2017,Johor,Batu Pahat,2,Cluster House,3.0,4.33,318231.0,3.5,469.0,0.0,467745.0,112.0,112.0
2017,Johor,Batu Pahat,2,Condominium,3.0,4.33,318231.0,3.5,469.0,0.0,170000.0,1160.0,1160.0
2017,Johor,Batu Pahat,2,Detached House,3.0,4.33,318231.0,3.5,469.0,48.0,480000.0,16861.0,16909.0
2017,Johor,Batu Pahat,2,Flat,3.0,4.33,318231.0,3.5,469.0,0.0,71000.0,714.0,714.0
2017,Johor,Batu Pahat,2,Semi-Detached House,3.0,4.33,318231.0,3.5,469.0,157.0,478000.0,6628.0,6785.0
2017,Johor,Batu Pahat,2,Terraced House,3.0,4.33,318231.0,3.5,469.0,566.0,320000.0,34948.0,35514.0
2017,Johor,Batu Pahat,2,Town House,3.0,4.33,318231.0,3.5,469.0,0.0,135000.0,84.0,84.0
2017,Johor,Batu Pahat,3,Cluster House,2.97,4.06,330664.0,4.0,469.0,0.0,722705.0,112.0,112.0
2017,Johor,Batu Pahat,3,Condominium,2.97,4.06,330664.0,4.0,469.0,0.0,260000.0,1160.0,1160.0
2017,Johor,Batu Pahat,3,Detached House,2.97,4.06,330664.0,4.0,469.0,48.0,420000.0,16867.0,16915.0
2017,Johor,Batu Pahat,3,Flat,2.97,4.06,330664.0,4.0,469.0,0.0,73500.0,714.0,714.0
2017,Johor,Batu Pahat,3,Semi-Detached House,2.97,4.06,330664.0,4.0,469.0,122.0,498500.0,6698.0,6820.0
2017,Johor,Batu Pahat,3,Terraced House,2.97,4.06,330664.0,4.0,469.0,469.0,331800.0,35098.0,35567.0
2017,Johor,Batu Pahat,3,Town House,2.97,4.06,330664.0,4.0,469.0,0.0,123000.0,84.0,84.0
2017,Johor,Batu Pahat,4,Cluster House,2.95,4.0,341129.0,3.1,469.0,0.0,490000.0,112.0,112.0
2017,Johor,Batu Pahat,4,Condominium,2.95,4.0,341129.0,3.1,469.0,0.0,300000.0,1160.0,1160.0
2017,Johor,Batu Pahat,4,Detached House,2.95,4.0,341129.0,3.1,469.0,0.0,310000.0,16916.0,16916.0
2017,Johor,Batu Pahat,4,Flat,2.95,4.0,341129.0,3.1,469.0,55.0,60000.0,659.0,714.0
2017,Johor,Batu Pahat,4,Semi-Detached House,2.95,4.0,341129.0,3.1,469.0,0.0,554000.0,6831.0,6831.0
2017,Johor,Batu Pahat,4,Terraced House,2.95,4.0,341129.0,3.1,469.0,55.0,315000.0,35512.0,35567.0
2017,Johor,Batu Pahat,4,Town House,2.95,4.0,341129.0,3.1,469.0,0.0,123000.0,84.0,84.0
2017,Johor,Johor Bahru,1,Cluster House,3.0,4.7,310744.0,3.0,1558.3,182.0,880000.0,5605.0,5787.0
2017,Johor,Johor Bahru,1,Condominium,3.0,4.7,310744.0,3.0,1558.3,863.0,300000.0,44131.0,44994.0
2017,Johor,Johor Bahru,1,Detached House,3.0,4.7,310744.0,3.0,1558.3,62.0,500000.0,10796.0,10858.0
2017,Johor,Johor Bahru,1,Flat,3.0,4.7,310744.0,3.0,1558.3,64.0,150000.0,21021.0,21085.0
2017,Johor,Johor Bahru,1,Semi-Detached House,3.0,4.7,310744.0,3.0,1558.3,318.0,850000.0,15260.0,15578.0
2017,Johor,Johor Bahru,1,Terraced House,3.0,4.7,310744.0,3.0,1558.3,587.0,400000.0,202745.0,203332.0
2017,Johor,Johor Bahru,1,Town House,3.0,4.7,310744.0,3.0,1558.3,62.0,300000.0,966.0,1028.0
2017,Johor,Johor Bahru,2,Cluster House,3.0,4.33,318231.0,3.5,1558.3,165.0,1021000.0,5770.0,5935.0
2017,Johor,Johor Bahru,2,Condominium,3.0,4.33,318231.0,3.5,1558.3,1067.0,320000.0,45839.0,46906.0
2017,Johor,Johor Bahru,2,Detached House,3.0,4.33,318231.0,3.5,1558.3,62.0,435000.0,10846.0,10908.0
2017,Johor,Johor Bahru,2,Flat,3.0,4.33,318231.0,3.5,1558.3,64.0,120000.0,21021.0,21085.0
2017,Johor,Johor Bahru,2,Semi-Detached House,3.0,4.33,318231.0,3.5,1558.3,265.0,800000.0,15637.0,15902.0
2017,Johor,Johor Bahru,2,Terraced House,3.0,4.33,318231.0,3.5,1558.3,546.0,428000.0,205346.0,205892.0
2017,Johor,Johor Bahru,2,Town House,3.0,4.33,318231.0,3.5,1558.3,62.0,320000.0,966.0,1028.0
2017,Johor,Johor Bahru,3,Cluster House,2.97,4.06,330664.0,4.0,1558.3,150.0,930000.0,6537.0,6687.0
2017,Johor,Johor Bahru,3,Condominium,2.97,4.06,330664.0,4.0,1558.3,1025.0,330000.0,46610.0,47635.0
2017,Johor,Johor Bahru,3,Detached House,2.97,4.06,330664.0,4.0,1558.3,58.0,449000.0,10870.0,10928.0
2017,Johor,Johor Bahru,3,Flat,2.97,4.06,330664.0,4.0,1558.3,374.0,145000.0,20711.0,21085.0
2017,Johor,Johor Bahru,3,Semi-Detached House,2.97,4.06,330664.0,4.0,1558.3,278.0,800000.0,15846.0,16124.0
2017,Johor,Johor Bahru,3,Terraced House,2.97,4.06,330664.0,4.0,1558.3,563.0,440000.0,210738.0,211301.0
2017,Johor,Johor Bahru,3,Town House,2.97,4.06,330664.0,4.0,1558.3,62.0,287500.0,966.0,1028.0
2017,Johor,Johor Bahru,4,Cluster House,2.95,4.0,341129.0,3.1,1558.3,0.0,840000.0,6733.0,6733.0
